5 Minutes,Lane 1 Flow (Veh/5 Minutes),Occ,Speed,402555
05/04/2016 01:05,24,0.0048,67.2,100
05/04/2016 01:10,22,0.0037,68,100
05/04/2016 01:15,17,0.0042,67.2,100
05/04/2016 01:20,20,0.0032,67.6,100
05/04/2016 01:25,18,0.0031,67.3,100
05/04/2016 01:30,17,0.0032,67.2,100
05/04/2016 01:35,14,0.0025,67.4,100
05/04/2016 01:40,17,0.0027,67.6,100
05/04/2016 01:45,9,0.0018,66.7,100
05/04/2016 01:50,13,0.0021,67.3,100
05/04/2016 01:55,12,0.0025,66.5,100
05/04/2016 02:00,9,0.0022,66.6,100
05/04/2016 02:05,11,0.0019,67.6,100
05/04/2016 02:10,9,0.0016,67.9,100
05/04/2016 02:15,6,0.0011,67.9,100
05/04/2016 02:20,23,0.005,66.7,100
05/04/2016 02:25,11,0.0019,67.4,100
05/04/2016 02:30,13,0.0023,67.3,100
05/04/2016 02:35,8,0.0015,67.6,100
05/04/2016 02:40,10,0.0018,66.8,100
05/04/2016 02:45,17,0.0036,66.6,100
05/04/2016 02:50,11,0.0023,66.2,100
05/04/2016 02:55,10,0.0018,66.2,100
05/04/2016 03:00,11,0.0019,67.1,100
05/04/2016 03:05,6,0.0011,67.4,100
05/04/2016 03:10,0,0,68.9,100
05/04/2016 03:15,8,0.0014,67.9,100
05/04/2016 03:20,4,0.0007,66.4,100
05/04/2016 03:25,7,0.0015,67.1,100
05/04/2016 03:30,0,0,68.9,100
05/04/2016 03:35,0,0,68.9,100
05/04/2016 03:40,0,0,68.9,100
05/04/2016 03:45,0,0,68.9,100
05/04/2016 03:50,1,0.0002,67.4,100
05/04/2016 03:55,13,0.0026,68.3,100
05/04/2016 04:00,12,0.0032,66.7,100
05/04/2016 04:05,8,0.0015,66.1,100
05/04/2016 04:10,11,0.0027,66.2,100
05/04/2016 04:15,9,0.0019,66.4,100
05/04/2016 04:20,12,0.0023,67.2,100
05/04/2016 04:25,7,0.0013,67.1,100
05/04/2016 04:30,10,0.0028,67,100
05/04/2016 04:35,8,0.0015,67.4,100
05/04/2016 04:40,10,0.0022,67,100
05/04/2016 04:45,15,0.0047,66,100
05/04/2016 04:50,26,0.0042,67.9,100
05/04/2016 04:55,20,0.004,67.5,100
05/04/2016 05:00,14,0.0033,66.3,100
05/04/2016 05:05,25,0.0055,66.2,100
05/04/2016 05:10,31,0.0072,63.1,100
05/04/2016 05:15,26,0.0049,66.5,100
05/04/2016 05:20,30,0.005,66.3,100
05/04/2016 05:25,31,0.0071,66.7,100
05/04/2016 05:30,30,0.0051,67.3,100
05/04/2016 05:35,48,0.0086,67.6,100
05/04/2016 05:40,38,0.0063,67.6,100
05/04/2016 05:45,55,0.0102,68.2,100
05/04/2016 05:50,48,0.0088,67.2,100
05/04/2016 05:55,51,0.01,67.7,100
05/04/2016 06:00,43,0.0089,65.8,100
05/04/2016 06:05,61,0.0116,66.4,100
05/04/2016 06:10,86,0.0159,66.9,100
05/04/2016 06:15,86,0.0156,67,100
05/04/2016 06:20,87,0.0147,68.5,100
05/04/2016 06:25,89,0.0163,68.5,100
05/04/2016 06:30,90,0.0182,67.6,100
05/04/2016 06:35,112,0.0205,68.8,100
05/04/2016 06:40,111,0.0215,66.5,100
05/04/2016 06:45,136,0.0247,67.1,100
05/04/2016 06:50,134,0.0245,68,100
05/04/2016 06:55,104,0.0191,68.1,100
05/04/2016 07:00,131,0.0241,67.5,100
05/04/2016 07:05,178,0.0338,66.5,100
05/04/2016 07:10,163,0.0292,67,100
05/04/2016 07:15,191,0.0333,68,100
05/04/2016 07:20,199,0.0376,66.6,100
05/04/2016 07:25,192,0.0352,66.6,100
05/04/2016 07:30,233,0.0423,67,100
05/04/2016 07:35,248,0.0424,68.1,100
05/04/2016 07:40,255,0.0431,69.6,100
05/04/2016 07:45,218,0.0378,69.1,100
05/04/2016 07:50,264,0.0502,67.1,100
05/04/2016 07:55,259,0.0553,64.5,100
05/04/2016 08:00,251,0.044,66.6,100
05/04/2016 08:05,263,0.0469,67.5,100
05/04/2016 08:10,275,0.0472,68.6,100
05/04/2016 08:15,272,0.0489,67.8,100
05/04/2016 08:20,285,0.0521,67.2,100
05/04/2016 08:25,283,0.0509,67.2,100
05/04/2016 08:30,255,0.0475,66,100
05/04/2016 08:35,289,0.0526,66.5,100
05/04/2016 08:40,304,0.0547,66.9,100
05/04/2016 08:45,268,0.0483,67.1,100
05/04/2016 08:50,278,0.0534,65.8,100
05/04/2016 08:55,312,0.0571,66.1,100
05/04/2016 09:00,270,0.0471,67.5,100
05/04/2016 09:05,215,0.0394,67,100
05/04/2016 09:10,237,0.0441,66.5,100
05/04/2016 09:15,197,0.0365,65.9,100
05/04/2016 09:20,231,0.0411,67,100
05/04/2016 09:25,234,0.0445,65.2,100
05/04/2016 09:30,213,0.0379,66.4,100
05/04/2016 09:35,232,0.0445,64.7,100
05/04/2016 09:40,232,0.0427,65.5,100
05/04/2016 09:45,233,0.0421,66,100
05/04/2016 09:50,230,0.0453,63.9,100
05/04/2016 09:55,222,0.0433,63.6,100
05/04/2016 10:00,206,0.0408,62.5,100
05/04/2016 10:05,178,0.0324,63.8,100
05/04/2016 10:10,192,0.0374,63.2,100
05/04/2016 10:15,182,0.0356,62.7,100
05/04/2016 10:20,232,0.0471,62.2,100
05/04/2016 10:25,201,0.0407,61.6,100
05/04/2016 10:30,225,0.0532,60.8,100
05/04/2016 10:35,220,0.0424,61.2,100
05/04/2016 10:40,233,0.0447,62.6,100
05/04/2016 10:45,213,0.0428,61.9,100
05/04/2016 10:50,187,0.037,62.3,100
05/04/2016 10:55,227,0.0436,63,100
05/04/2016 11:00,224,0.0443,62.6,100
05/04/2016 11:05,213,0.0402,63.4,100
05/04/2016 11:10,211,0.0447,61.2,100
05/04/2016 11:15,231,0.0505,59.7,100
05/04/2016 11:20,192,0.0388,60.2,100
05/04/2016 11:25,234,0.045,62.2,100
05/04/2016 11:30,249,0.0481,63,100
05/04/2016 11:35,248,0.0484,62.7,100
05/04/2016 11:40,250,0.0494,62.7,100
05/04/2016 11:45,242,0.0471,62.3,100
05/04/2016 11:50,224,0.0451,62.4,100
05/04/2016 11:55,246,0.049,61.8,100
05/04/2016 12:00,241,0.0497,60.6,100
05/04/2016 12:05,245,0.0524,60.1,100
05/04/2016 12:10,284,0.0559,60.9,100
05/04/2016 12:15,255,0.0478,62.9,100
05/04/2016 12:20,261,0.0487,63.8,100
05/04/2016 12:25,239,0.0441,64.4,100
05/04/2016 12:30,257,0.0471,65.5,100
05/04/2016 12:35,229,0.0422,65.8,100
05/04/2016 12:40,300,0.0593,64.2,100
05/04/2016 12:45,223,0.0425,64.1,100
05/04/2016 12:50,237,0.0458,64,100
05/04/2016 12:55,231,0.0443,64,100
05/04/2016 13:00,254,0.0478,64.5,100
05/04/2016 13:05,256,0.0456,66.2,100
05/04/2016 13:10,273,0.0527,66.5,0
05/04/2016 13:15,282,0.0538,66.4,0
05/04/2016 13:20,292,0.0548,66.7,0
05/04/2016 13:25,235,0.044,67.7,100
05/04/2016 13:30,271,0.051,66,100
05/04/2016 13:35,319,0.0609,65.1,100
05/04/2016 13:40,326,0.063,63.9,100
05/04/2016 13:45,283,0.0543,63.7,100
05/04/2016 13:50,303,0.0573,64.1,100
05/04/2016 13:55,305,0.0556,65.5,100
05/04/2016 14:00,317,0.0582,65.6,100
05/04/2016 14:05,320,0.0578,66,100
05/04/2016 14:10,351,0.0658,65.8,100
05/04/2016 14:15,341,0.0655,64.5,100
05/04/2016 14:20,322,0.0594,64.9,100
05/04/2016 14:25,362,0.0674,64.9,100
05/04/2016 14:30,417,0.0813,63.6,100
05/04/2016 14:35,414,0.0799,63.1,100
05/04/2016 14:40,382,0.0726,63.4,100
05/04/2016 14:45,374,0.0725,63.2,100
05/04/2016 14:50,410,0.0795,63.3,100
05/04/2016 14:55,369,0.0704,63.3,100
05/04/2016 15:00,382,0.07,61.3,100
05/04/2016 15:05,451,0.0883,57.8,100
05/04/2016 15:10,377,0.0713,57.6,100
05/04/2016 15:15,431,0.0809,57.3,100
05/04/2016 15:20,396,0.0752,57.4,100
05/04/2016 15:25,456,0.0861,57.6,100
05/04/2016 15:30,402,0.0734,57.8,100
05/04/2016 15:35,473,0.0912,56.3,100
05/04/2016 15:40,426,0.0808,56.3,100
05/04/2016 15:45,439,0.0804,57.5,100
05/04/2016 15:50,461,0.0866,57.3,100
05/04/2016 15:55,425,0.0778,57.9,100
05/04/2016 16:00,415,0.0793,57.6,100
05/04/2016 16:05,415,0.0795,56.6,100
05/04/2016 16:10,420,0.0775,57.9,100
05/04/2016 16:15,450,0.0846,57.6,100
05/04/2016 16:20,432,0.081,57.6,100
05/04/2016 16:25,415,0.077,58.1,100
05/04/2016 16:30,374,0.0691,58,100
05/04/2016 16:35,414,0.0752,58.8,100
05/04/2016 16:40,411,0.0819,56.9,100
05/04/2016 16:45,457,0.085,57.2,100
05/04/2016 16:50,415,0.0775,57.9,100
05/04/2016 16:55,401,0.0745,58.5,100
05/04/2016 17:00,428,0.0771,58.3,100
05/04/2016 17:05,364,0.0674,60,100
05/04/2016 17:10,387,0.0735,59.2,100
05/04/2016 17:15,419,0.0771,58.3,100
05/04/2016 17:20,429,0.08,58.1,100
05/04/2016 17:25,410,0.0747,58.6,100
05/04/2016 17:30,414,0.0736,59.9,100
05/04/2016 17:35,401,0.0736,59.5,100
05/04/2016 17:40,392,0.0732,59.3,100
05/04/2016 17:45,428,0.0771,59.1,100
05/04/2016 17:50,401,0.075,58.4,100
05/04/2016 17:55,406,0.0742,59.4,100
05/04/2016 18:00,424,0.0803,61.9,100
05/04/2016 18:05,379,0.0681,64.3,100
05/04/2016 18:10,407,0.0756,64.7,100
05/04/2016 18:15,371,0.0693,64.6,100
05/04/2016 18:20,396,0.0725,65.8,100
05/04/2016 18:25,401,0.0716,66.7,100
05/04/2016 18:30,336,0.061,66.6,100
05/04/2016 18:35,406,0.0767,65.4,100
05/04/2016 18:40,370,0.0695,64.7,100
05/04/2016 18:45,373,0.065,66.9,100
05/04/2016 18:50,350,0.062,67.6,100
05/04/2016 18:55,341,0.0633,66.4,100
05/04/2016 19:00,363,0.0685,64.9,100
05/04/2016 19:05,331,0.0585,65.9,100
05/04/2016 19:10,349,0.0618,66.3,100
05/04/2016 19:15,330,0.0628,64.6,100
05/04/2016 19:20,316,0.0565,65.7,100
05/04/2016 19:25,300,0.0506,68,100
05/04/2016 19:30,305,0.054,67.3,100
05/04/2016 19:35,315,0.0555,67.4,100
05/04/2016 19:40,297,0.0544,66.1,100
05/04/2016 19:45,307,0.0537,67.1,100
05/04/2016 19:50,263,0.0458,67.6,100
05/04/2016 19:55,246,0.0443,67.1,100
05/04/2016 20:00,255,0.0463,66.2,100
05/04/2016 20:05,229,0.0392,67.4,100
05/04/2016 20:10,225,0.0411,66.6,100
05/04/2016 20:15,270,0.0522,64.6,100
05/04/2016 20:20,277,0.0483,66.1,100
05/04/2016 20:25,215,0.0387,65.9,100
05/04/2016 20:30,229,0.0399,66.8,100
05/04/2016 20:35,250,0.0454,66.1,100
05/04/2016 20:40,260,0.0486,65,100
05/04/2016 20:45,213,0.0369,66.2,100
05/04/2016 20:50,193,0.0342,66.3,100
05/04/2016 20:55,196,0.0369,64.9,100
05/04/2016 21:00,185,0.0343,66.1,100
05/04/2016 21:05,176,0.0316,66.8,100
05/04/2016 21:10,223,0.0399,68,100
05/04/2016 21:15,199,0.0377,66.6,100
05/04/2016 21:20,184,0.033,67.4,100
05/04/2016 21:25,194,0.0358,66.9,100
05/04/2016 21:30,202,0.0372,66.5,100
05/04/2016 21:35,183,0.033,67,100
05/04/2016 21:40,191,0.0367,66.4,100
05/04/2016 21:45,199,0.0357,67.4,100
05/04/2016 21:50,174,0.033,66.7,100
05/04/2016 21:55,171,0.0305,67.6,100
05/04/2016 22:00,190,0.0347,67,100
05/04/2016 22:05,142,0.0248,68.3,100
05/04/2016 22:10,170,0.0311,67,100
05/04/2016 22:15,175,0.032,66.9,100
05/04/2016 22:20,190,0.0347,67.4,100
05/04/2016 22:25,177,0.0313,67.8,100
05/04/2016 22:30,163,0.0295,67.4,100
05/04/2016 22:35,154,0.0277,67.8,100
05/04/2016 22:40,130,0.0217,69.3,100
05/04/2016 22:45,130,0.0224,69.4,100
05/04/2016 22:50,124,0.022,69,100
05/04/2016 22:55,90,0.0176,68.2,100
05/04/2016 23:00,78,0.0132,68.1,100
05/04/2016 23:05,109,0.0192,68.4,100
05/04/2016 23:10,103,0.0181,68.2,100
05/04/2016 23:15,93,0.0165,68.1,100
05/04/2016 23:20,87,0.0163,67,100
05/04/2016 23:25,78,0.0134,67.6,100
05/04/2016 23:30,79,0.0138,68,100
05/04/2016 23:35,74,0.013,68.1,100
05/04/2016 23:40,72,0.0133,67.4,100
05/04/2016 23:45,85,0.015,67.8,100
05/04/2016 23:50,68,0.0129,67.3,100
05/04/2016 23:55,71,0.0124,67.9,100
05/05/2016 00:00,56,0.01,67.6,100
05/05/2016 00:05,52,0.0092,67.7,100
05/05/2016 00:10,61,0.0104,68.3,100
05/05/2016 00:15,48,0.0086,67.5,100
05/05/2016 00:20,38,0.0066,68,100
05/05/2016 00:25,35,0.006,67.2,100
05/05/2016 00:30,58,0.0096,68.8,100
05/05/2016 00:35,33,0.0052,67.9,100
05/05/2016 00:40,38,0.0064,68.6,100
05/05/2016 00:45,32,0.0056,68.4,100
05/05/2016 00:50,20,0.0043,67.5,100
05/05/2016 00:55,36,0.0082,66.1,100
05/05/2016 01:00,28,0.0058,66.6,100
05/05/2016 01:05,32,0.0057,67.3,100
05/05/2016 01:10,22,0.004,67.1,100
05/05/2016 01:15,22,0.0038,68,100
05/05/2016 01:20,8,0.0016,66.6,100
05/05/2016 01:25,20,0.0034,67.6,100
05/05/2016 01:30,20,0.0037,67.8,100
05/05/2016 01:35,22,0.007,65.8,100
05/05/2016 01:40,17,0.0031,67.1,100
05/05/2016 01:45,17,0.0031,67.2,100
05/05/2016 01:50,21,0.0038,67.9,100
05/05/2016 01:55,14,0.0022,67.8,100
05/05/2016 02:00,19,0.0035,67.5,100
05/05/2016 02:05,11,0.0021,67.2,100
05/05/2016 02:10,20,0.0036,67.9,100
05/05/2016 02:15,16,0.003,66.4,100
05/05/2016 02:20,11,0.0019,67.3,100
05/05/2016 02:25,11,0.0027,66.7,100
05/05/2016 02:30,9,0.0021,66.2,100
05/05/2016 02:35,12,0.0022,67.3,100
05/05/2016 02:40,10,0.0017,66.4,100
05/05/2016 02:45,14,0.0024,67.7,100
05/05/2016 02:50,7,0.0012,68,100
05/05/2016 02:55,8,0.0015,66.8,100
05/05/2016 03:00,9,0.0021,67.1,100
05/05/2016 03:05,10,0.002,67.8,100
05/05/2016 03:10,10,0.0028,67,100
05/05/2016 03:15,11,0.0022,66.7,100
05/05/2016 03:20,14,0.0023,67.3,100
05/05/2016 03:25,9,0.0025,67.3,100
05/05/2016 03:30,4,0.0007,67.1,100
05/05/2016 03:35,11,0.0026,66.2,100
05/05/2016 03:40,11,0.0026,66.7,100
05/05/2016 03:45,10,0.0018,66.7,100
05/05/2016 03:50,8,0.0014,67.8,100
05/05/2016 03:55,12,0.0043,66.6,100
05/05/2016 04:00,7,0.001,66.9,100
05/05/2016 04:05,9,0.0035,66,100
05/05/2016 04:10,8,0.0015,68,100
05/05/2016 04:15,14,0.0024,68.4,100
05/05/2016 04:20,6,0.0014,66.9,100
05/05/2016 04:25,10,0.0019,67.6,100
05/05/2016 04:30,11,0.0021,66.5,100
05/05/2016 04:35,9,0.0024,66.4,100
05/05/2016 04:40,14,0.0022,66.9,100
05/05/2016 04:45,24,0.0067,66.4,100
05/05/2016 04:50,21,0.0048,66.5,100
05/05/2016 04:55,17,0.0029,67.7,100
05/05/2016 05:00,10,0.0018,66.7,100
05/05/2016 05:05,19,0.0031,67.3,100
05/05/2016 05:10,35,0.0073,66.6,100
05/05/2016 05:15,18,0.0035,66.1,100
05/05/2016 05:20,35,0.0072,66.8,100
05/05/2016 05:25,20,0.0049,66.4,100
05/05/2016 05:30,36,0.0066,67,100
05/05/2016 05:35,30,0.0054,67.5,100
05/05/2016 05:40,51,0.0109,66.6,100
05/05/2016 05:45,67,0.0113,67.9,100
05/05/2016 05:50,48,0.0094,67.8,100
05/05/2016 05:55,53,0.0105,67.7,100
05/05/2016 06:00,54,0.0117,65.9,100
05/05/2016 06:05,73,0.0144,66.6,100
05/05/2016 06:10,71,0.0125,67.4,100
05/05/2016 06:15,83,0.0155,68.1,100
05/05/2016 06:20,74,0.0133,68.6,100
05/05/2016 06:25,86,0.0143,69.2,100
05/05/2016 06:30,81,0.0149,68.5,100
05/05/2016 06:35,116,0.0214,67.8,100
05/05/2016 06:40,120,0.0213,68,100
05/05/2016 06:45,133,0.0231,69.4,100
05/05/2016 06:50,150,0.0285,68.4,100
05/05/2016 06:55,134,0.0227,69.3,100
05/05/2016 07:00,137,0.024,69.4,100
05/05/2016 07:05,153,0.0291,67.2,100
05/05/2016 07:10,144,0.0256,68.3,100
05/05/2016 07:15,154,0.0269,69.7,100
05/05/2016 07:20,201,0.0384,67.7,100
05/05/2016 07:25,210,0.0381,67.3,100
05/05/2016 07:30,215,0.0408,66.3,100
05/05/2016 07:35,301,0.0542,67.2,100
05/05/2016 07:40,213,0.0347,69.9,100
05/05/2016 07:45,235,0.0439,68,100
05/05/2016 07:50,258,0.045,68.7,100
05/05/2016 07:55,237,0.0442,67.4,100
05/05/2016 08:00,270,0.0474,68.2,100
05/05/2016 08:05,261,0.048,67.4,100
05/05/2016 08:10,246,0.0435,68.1,100
05/05/2016 08:15,303,0.0519,69.4,100
05/05/2016 08:20,265,0.0481,68.4,100
05/05/2016 08:25,253,0.0451,68.7,100
05/05/2016 08:30,278,0.0505,67.9,100
05/05/2016 08:35,249,0.0446,67.9,100
05/05/2016 08:40,294,0.0513,68.8,100
05/05/2016 08:45,282,0.0527,67.1,100
05/05/2016 08:50,309,0.0552,67.6,100
05/05/2016 08:55,287,0.0492,68.8,100
05/05/2016 09:00,240,0.0425,68.4,100
05/05/2016 09:05,227,0.0427,66.8,100
05/05/2016 09:10,200,0.0355,67.7,100
05/05/2016 09:15,264,0.0486,66.8,100
05/05/2016 09:20,239,0.0424,67.4,100
05/05/2016 09:25,232,0.0434,66.2,100
05/05/2016 09:30,243,0.0467,64.5,100
05/05/2016 09:35,223,0.0435,63.2,100
05/05/2016 09:40,263,0.048,64.9,100
05/05/2016 09:45,252,0.0464,64.9,100
05/05/2016 09:50,201,0.036,66.2,100
05/05/2016 09:55,222,0.0413,65.9,100
05/05/2016 10:00,186,0.0355,64.9,100
05/05/2016 10:05,191,0.0357,65.1,100
05/05/2016 10:10,267,0.0506,64.8,100
05/05/2016 10:15,203,0.0389,64.5,100
05/05/2016 10:20,214,0.0412,63.8,100
05/05/2016 10:25,221,0.0429,63.9,100
05/05/2016 10:30,201,0.0365,65.2,100
05/05/2016 10:35,206,0.0399,64.2,100
05/05/2016 10:40,205,0.0395,63.8,100
05/05/2016 10:45,238,0.0459,64.2,100
05/05/2016 10:50,197,0.0433,60.8,100
05/05/2016 10:55,213,0.0424,61.5,100
05/05/2016 11:00,224,0.0429,63,100
05/05/2016 11:05,201,0.0382,63.8,100
05/05/2016 11:10,215,0.0402,64.3,100
05/05/2016 11:15,235,0.0472,62.6,100
05/05/2016 11:20,259,0.0501,63.3,100
05/05/2016 11:25,234,0.0455,63.5,100
05/05/2016 11:30,189,0.0376,61.9,100
05/05/2016 11:35,259,0.0482,64.1,100
05/05/2016 11:40,253,0.0486,63.9,100
05/05/2016 11:45,245,0.0446,65.3,100
05/05/2016 11:50,206,0.0395,64.5,100
05/05/2016 11:55,252,0.0492,63.9,100
05/05/2016 12:00,248,0.0471,64.1,100
05/05/2016 12:05,263,0.0515,63.7,100
05/05/2016 12:10,212,0.0386,64.7,100
05/05/2016 12:15,274,0.0525,64.4,100
05/05/2016 12:20,251,0.0505,63.2,100
05/05/2016 12:25,262,0.0508,63,100
05/05/2016 12:30,260,0.0493,63.8,100
05/05/2016 12:35,284,0.054,64.1,100
05/05/2016 12:40,261,0.0499,64.1,100
05/05/2016 12:45,271,0.0513,64.1,100
05/05/2016 12:50,264,0.0511,64.2,100
05/05/2016 12:55,283,0.0551,63.5,100
05/05/2016 13:00,221,0.0418,63.9,100
05/05/2016 13:05,287,0.069,60.1,100
05/05/2016 13:10,261,0.0497,61.7,100
05/05/2016 13:15,268,0.0493,63.8,100
05/05/2016 13:20,278,0.0539,63.8,100
05/05/2016 13:25,267,0.0518,63.7,100
05/05/2016 13:30,301,0.0582,63.7,100
05/05/2016 13:35,282,0.0536,64,100
05/05/2016 13:40,297,0.0534,65.7,100
05/05/2016 13:45,331,0.0639,64.5,100
05/05/2016 13:50,283,0.0532,64.6,100
05/05/2016 13:55,345,0.0663,64.4,100
05/05/2016 14:00,311,0.056,65.6,100
05/05/2016 14:05,349,0.0638,66.3,100
05/05/2016 14:10,348,0.066,65.3,100
05/05/2016 14:15,384,0.0721,65.1,100
05/05/2016 14:20,350,0.0704,63.3,100
05/05/2016 14:25,428,0.0799,64.4,100
05/05/2016 14:30,379,0.0741,63.5,100
05/05/2016 14:35,401,0.0727,65.2,100
05/05/2016 14:40,377,0.0676,66.4,100
05/05/2016 14:45,417,0.0802,64.8,100
05/05/2016 14:50,450,0.0867,64.1,100
05/05/2016 14:55,394,0.0741,64.6,100
05/05/2016 15:00,374,0.069,62.6,100
05/05/2016 15:05,394,0.074,61.1,100
05/05/2016 15:10,424,0.0795,60.3,100
05/05/2016 15:15,442,0.08,61.3,100
05/05/2016 15:20,397,0.0707,61.8,100
05/05/2016 15:25,437,0.0828,60.4,100
05/05/2016 15:30,409,0.0749,60.7,100
05/05/2016 15:35,438,0.0813,60.4,100
05/05/2016 15:40,433,0.0832,59.3,100
05/05/2016 15:45,433,0.0806,59.9,100
05/05/2016 15:50,440,0.0826,59.4,100
05/05/2016 15:55,451,0.0832,59.7,100
05/05/2016 16:00,424,0.0798,59.5,100
05/05/2016 16:05,408,0.0822,57.9,100
05/05/2016 16:10,414,0.0781,57.9,100
05/05/2016 16:15,440,0.0848,57.3,100
05/05/2016 16:20,421,0.0804,57.1,100
05/05/2016 16:25,426,0.0827,56.5,100
05/05/2016 16:30,473,0.0914,56.1,100
05/05/2016 16:35,509,0.1187,51.8,100
05/05/2016 16:40,456,0.0907,53,100
05/05/2016 16:45,463,0.0896,54.7,100
05/05/2016 16:50,416,0.0783,56.5,100
05/05/2016 16:55,437,0.0834,57.2,100
05/05/2016 17:00,306,0.0554,62.1,100
05/05/2016 17:05,348,0.0652,63.3,100
05/05/2016 17:10,380,0.0742,62.5,100
05/05/2016 17:15,427,0.0867,61.4,100
05/05/2016 17:20,386,0.07,63.7,100
05/05/2016 17:25,376,0.0684,65.1,100
05/05/2016 17:30,408,0.0845,62.6,100
05/05/2016 17:35,367,0.0679,63.6,100
05/05/2016 17:40,387,0.073,63.6,100
05/05/2016 17:45,404,0.0838,61.8,100
05/05/2016 17:50,367,0.0818,61.6,100
05/05/2016 17:55,393,0.0723,63.3,100
05/05/2016 18:00,392,0.0817,60.8,100
05/05/2016 18:05,394,0.0719,63.5,100
05/05/2016 18:10,408,0.0783,63.2,100
05/05/2016 18:15,408,0.074,64.9,100
05/05/2016 18:20,339,0.0588,67,100
05/05/2016 18:25,390,0.0719,66.3,100
05/05/2016 18:30,368,0.0647,67.4,100
05/05/2016 18:35,383,0.0675,67.8,100
05/05/2016 18:40,402,0.0722,67.4,100
05/05/2016 18:45,352,0.0648,66.6,100
05/05/2016 18:50,331,0.0578,67.6,100
05/05/2016 18:55,353,0.0644,66.8,100
05/05/2016 19:00,311,0.0563,66.5,100
05/05/2016 19:05,319,0.0565,66.9,100
05/05/2016 19:10,350,0.0623,67.3,100
05/05/2016 19:15,273,0.0499,66.1,100
05/05/2016 19:20,347,0.0622,66.5,100
05/05/2016 19:25,306,0.0547,66.4,100
05/05/2016 19:30,316,0.0584,66,100
05/05/2016 19:35,313,0.056,66.6,100
05/05/2016 19:40,305,0.0544,66.6,100
05/05/2016 19:45,323,0.0569,67.1,100
05/05/2016 19:50,256,0.0451,67.4,100
05/05/2016 19:55,274,0.0466,68.7,100
05/05/2016 20:00,277,0.0501,67.3,100
05/05/2016 20:05,282,0.0493,67.6,100
05/05/2016 20:10,284,0.0512,66.7,100
05/05/2016 20:15,275,0.0473,67.7,100
05/05/2016 20:20,259,0.0445,68.3,100
05/05/2016 20:25,298,0.0541,67.3,100
05/05/2016 20:30,275,0.0485,66.9,100
05/05/2016 20:35,238,0.0427,66.4,100
05/05/2016 20:40,252,0.0454,66.3,100
05/05/2016 20:45,211,0.0383,65.5,100
05/05/2016 20:50,246,0.0454,65.3,100
05/05/2016 20:55,174,0.0324,64.2,100
05/05/2016 21:00,237,0.0442,65.9,100
05/05/2016 21:05,227,0.0441,64.9,100
05/05/2016 21:10,231,0.0422,66.7,100
05/05/2016 21:15,232,0.0421,67.4,100
05/05/2016 21:20,215,0.0384,68.3,100
05/05/2016 21:25,207,0.0373,68.6,100
05/05/2016 21:30,209,0.0385,68,100
05/05/2016 21:35,253,0.0473,67.4,100
05/05/2016 21:40,222,0.041,67.4,100
05/05/2016 21:45,200,0.0368,67.6,100
05/05/2016 21:50,226,0.0398,68.6,100
05/05/2016 21:55,184,0.0336,68.3,100
05/05/2016 22:00,230,0.0422,67.9,100
05/05/2016 22:05,208,0.0372,68.3,100
05/05/2016 22:10,212,0.037,68.9,100
05/05/2016 22:15,191,0.0347,68.6,100
05/05/2016 22:20,230,0.0404,69.3,100
05/05/2016 22:25,243,0.0464,67.1,100
05/05/2016 22:30,240,0.0439,67.2,100
05/05/2016 22:35,224,0.0408,67.2,100
05/05/2016 22:40,199,0.0354,68,100
05/05/2016 22:45,179,0.0335,67,100
05/05/2016 22:50,156,0.0282,67.2,100
05/05/2016 22:55,196,0.0351,68.3,100
05/05/2016 23:00,173,0.0311,67.6,100
05/05/2016 23:05,191,0.035,67,100
05/05/2016 23:10,194,0.0344,67.1,100
05/05/2016 23:15,159,0.031,64.4,100
05/05/2016 23:20,174,0.032,64.7,100
05/05/2016 23:25,144,0.026,65.6,100
05/05/2016 23:30,130,0.0228,66.5,100
05/05/2016 23:35,124,0.0221,67,100
05/05/2016 23:40,121,0.0224,66.4,100
05/05/2016 23:45,100,0.018,66.1,100
05/05/2016 23:50,84,0.0148,67.8,100
05/05/2016 23:55,90,0.0164,68.1,100
05/06/2016 00:00,96,0.0174,68.3,100
05/06/2016 00:05,68,0.0121,67.9,100
05/06/2016 00:10,94,0.0158,67.7,100
05/06/2016 00:15,80,0.0159,65.7,100
05/06/2016 00:20,67,0.0119,66.7,100
05/06/2016 00:25,62,0.0111,66.8,100
05/06/2016 00:30,71,0.0137,66.8,100
05/06/2016 00:35,73,0.0127,67.8,100
05/06/2016 00:40,30,0.0051,67.6,100
05/06/2016 00:45,51,0.009,67.6,100
05/06/2016 00:50,61,0.0105,68.3,100
05/06/2016 00:55,53,0.01,66.9,100
05/06/2016 01:00,32,0.0057,66.8,100
05/06/2016 01:05,45,0.0079,67.5,100
05/06/2016 01:10,43,0.0076,67.4,100
05/06/2016 01:15,25,0.0043,68.5,100
05/06/2016 01:20,20,0.0035,67.6,100
05/06/2016 01:25,39,0.0073,66.5,100
05/06/2016 01:30,30,0.0054,66.8,100
05/06/2016 01:35,23,0.0045,67,100
05/06/2016 01:40,30,0.0058,66.9,100
05/06/2016 01:45,29,0.0051,66.5,100
05/06/2016 01:50,26,0.0046,66.7,100
05/06/2016 01:55,31,0.0055,67.1,100
05/06/2016 02:00,15,0.0027,66.8,100
05/06/2016 02:05,19,0.0032,67.4,100
